randmarks, x_dist, y_dist, time
,,,
16,0.291745365,0.67839241,1646125974
,,,
17,0.238566726,0.650494158,1646125974
,,,
18,0.253351867,0.614007831,1646125974
,,,
19,0.272322893,0.662323356,1646125974
,,,
0,0.306563348,0.793441236,1646125974
,,,
1,0.348421335,0.738308728,1646125974
,,,
2,0.368964374,0.649887145,1646125974
,,,
3,0.340756029,0.585925281,1646125974
,,,
4,0.299154788,0.561407387,1646125974
,,,
5,0.34350732,0.597275674,1646125974
,,,
6,0.345455229,0.522839785,1646125974
,,,
7,0.350708008,0.588604569,1646125974
,,,
8,0.343573779,0.618369997,1646125974
,,,
9,0.305434614,0.608131051,1646125974
,,,
10,0.311686516,0.549592733,1646125974
,,,
11,0.323816538,0.630172551,1646125974
,,,
12,0.313485205,0.647958159,1646125974
,,,
13,0.271724015,0.626789749,1646125974
,,,
14,0.279594004,0.586705089,1646125974
,,,
15,0.299553454,0.662798882,1646125974
,,,
16,0.291745365,0.67839241,1646125974
,,,
17,0.238566726,0.650494158,1646125974
,,,
18,0.253351867,0.614007831,1646125974
,,,
19,0.272322893,0.662323356,1646125974
,,,
0,0.307180226,0.789866626,1646125974
,,,
1,0.348070323,0.73412025,1646125974
,,,
2,0.368430138,0.649106979,1646125974
,,,
3,0.340754002,0.586511075,1646125974
,,,
4,0.300828904,0.561241806,1646125974
,,,
5,0.342799902,0.596507847,1646125974
,,,
6,0.345768571,0.523429036,1646125974
,,,
7,0.35127008,0.587519884,1646125974
,,,
8,0.344285071,0.617655098,1646125974
,,,
9,0.304943115,0.606340647,1646125974
,,,
10,0.312531054,0.547530413,1646125974
,,,
11,0.324489683,0.62451762,1646125974
,,,
12,0.314804375,0.642866194,1646125974
,,,
13,0.27103278,0.625052214,1646125974
,,,
14,0.281875372,0.587938726,1646125974
,,,
15,0.301067114,0.661681175,1646125974
,,,
16,0.293003112,0.677675366,1646125974
,,,
17,0.237917855,0.64904958,1646125974
,,,
18,0.255107611,0.614778459,1646125974
,,,
19,0.274160922,0.661278307,1646125974
,,,
0,0.307180226,0.789866626,1646125974
,,,
1,0.348070323,0.73412025,1646125974
,,,
2,0.368430138,0.649106979,1646125974
,,,
3,0.340754002,0.586511075,1646125974
,,,
4,0.300828904,0.561241806,1646125974
,,,
5,0.342799902,0.596507847,1646125974
,,,
6,0.345768571,0.523429036,1646125974
,,,
7,0.35127008,0.587519884,1646125974
,,,
8,0.344285071,0.617655098,1646125974
,,,
9,0.304943115,0.606340647,1646125974
,,,
10,0.312531054,0.547530413,1646125974
,,,
11,0.324489683,0.62451762,1646125974
,,,
12,0.314804375,0.642866194,1646125974
,,,
13,0.27103278,0.625052214,1646125974
,,,
14,0.281875372,0.587938726,1646125974
,,,
15,0.301067114,0.661681175,1646125974
,,,
16,0.293003112,0.677675366,1646125974
,,,
17,0.237917855,0.64904958,1646125974
,,,
18,0.255107611,0.614778459,1646125974
,,,
19,0.274160922,0.661278307,1646125974
,,,
0,0.307180226,0.789866626,1646125974
,,,
1,0.348070323,0.73412025,1646125974
,,,
2,0.368430138,0.649106979,1646125974
,,,
3,0.340754002,0.586511075,1646125974
,,,
4,0.300828904,0.561241806,1646125974
,,,
5,0.342799902,0.596507847,1646125974
,,,
6,0.345768571,0.523429036,1646125974
,,,
7,0.35127008,0.587519884,1646125974
,,,
8,0.344285071,0.617655098,1646125974
,,,
9,0.304943115,0.606340647,1646125974
,,,
10,0.312531054,0.547530413,1646125974
,,,
11,0.324489683,0.62451762,1646125974
,,,
12,0.314804375,0.642866194,1646125974
,,,
13,0.27103278,0.625052214,1646125974
,,,
14,0.281875372,0.587938726,1646125974
,,,
15,0.301067114,0.661681175,1646125974
,,,
16,0.293003112,0.677675366,1646125974
,,,
17,0.237917855,0.64904958,1646125974
,,,
18,0.255107611,0.614778459,1646125974
,,,
19,0.274160922,0.661278307,1646125974
,,,
0,0.307180226,0.789866626,1646125974
,,,
1,0.348070323,0.73412025,1646125974
,,,
2,0.368430138,0.649106979,1646125974
,,,
3,0.340754002,0.586511075,1646125974
,,,
4,0.300828904,0.561241806,1646125974
,,,
5,0.342799902,0.596507847,1646125974
,,,
6,0.345768571,0.523429036,1646125974
,,,
7,0.35127008,0.587519884,1646125974
,,,
8,0.344285071,0.617655098,1646125974
,,,
9,0.304943115,0.606340647,1646125974
,,,
10,0.312531054,0.547530413,1646125974
,,,
11,0.324489683,0.62451762,1646125974
,,,
12,0.314804375,0.642866194,1646125974
,,,
13,0.27103278,0.625052214,1646125974
,,,
14,0.281875372,0.587938726,1646125974
,,,
15,0.301067114,0.661681175,1646125974
,,,
16,0.293003112,0.677675366,1646125974
,,,
17,0.237917855,0.64904958,1646125974
,,,
18,0.255107611,0.614778459,1646125974
,,,
19,0.274160922,0.661278307,1646125974
,,,
0,0.307180226,0.789866626,1646125974
,,,
1,0.348070323,0.73412025,1646125974
,,,
2,0.368430138,0.649106979,1646125974
,,,
3,0.340754002,0.586511075,1646125974
,,,
4,0.300828904,0.561241806,1646125974
,,,
5,0.342799902,0.596507847,1646125974
,,,
6,0.345768571,0.523429036,1646125974
,,,
7,0.35127008,0.587519884,1646125974
,,,
8,0.344285071,0.617655098,1646125974
,,,
9,0.304943115,0.606340647,1646125974
,,,
10,0.312531054,0.547530413,1646125974
,,,
11,0.324489683,0.62451762,1646125974
,,,
12,0.314804375,0.642866194,1646125974
,,,
13,0.27103278,0.625052214,1646125974
,,,
14,0.281875372,0.587938726,1646125974
,,,
15,0.301067114,0.661681175,1646125974
,,,
16,0.293003112,0.677675366,1646125974
,,,
17,0.237917855,0.64904958,1646125974
,,,
18,0.255107611,0.614778459,1646125974
,,,
19,0.274160922,0.661278307,1646125974
,,,
0,0.308643997,0.790633738,1646125975
,,,
1,0.351575643,0.737541556,1646125975
,,,
2,0.371958405,0.651990533,1646125975
,,,
3,0.342637777,0.589301884,1646125975
,,,
4,0.302185982,0.564425647,1646125975
,,,
5,0.344786525,0.598760426,1646125975
,,,
6,0.347938806,0.52543819,1646125975
,,,
7,0.353015929,0.590605795,1646125975
,,,
8,0.346730679,0.620645881,1646125975
,,,
9,0.30677411,0.608985662,1646125975
,,,
10,0.313098699,0.547982633,1646125975
,,,
11,0.3247208,0.62716049,1646125975
,,,
12,0.315427989,0.646563113,1646125975
,,,
13,0.273215622,0.627347946,1646125975
,,,
14,0.282362461,0.589294851,1646125975
,,,
15,0.301810741,0.6637007,1646125975
,,,
16,0.294568628,0.679832757,1646125975
,,,
17,0.241081312,0.650705695,1646125975
,,,
18,0.256124407,0.615753949,1646125975
,,,
19,0.274464458,0.662682116,1646125975
,,,
0,0.308643997,0.790633738,1646125975
,,,
1,0.351575643,0.737541556,1646125975
,,,
2,0.371958405,0.651990533,1646125975
,,,
3,0.342637777,0.589301884,1646125975
,,,
4,0.302185982,0.564425647,1646125975
,,,
5,0.344786525,0.598760426,1646125975
,,,
6,0.347938806,0.52543819,1646125975
,,,
7,0.353015929,0.590605795,1646125975
,,,
8,0.346730679,0.620645881,1646125975
,,,
9,0.30677411,0.608985662,1646125975
,,,
10,0.313098699,0.547982633,1646125975
,,,
11,0.3247208,0.62716049,1646125975
,,,
12,0.315427989,0.646563113,1646125975
,,,
13,0.273215622,0.627347946,1646125975
,,,
14,0.282362461,0.589294851,1646125975
,,,
15,0.301810741,0.6637007,1646125975
,,,
16,0.294568628,0.679832757,1646125975
,,,
17,0.241081312,0.650705695,1646125975
,,,
18,0.256124407,0.615753949,1646125975
,,,
19,0.274464458,0.662682116,1646125975
,,,
0,0.308643997,0.790633738,1646125975
,,,
1,0.351575643,0.737541556,1646125975
,,,
2,0.371958405,0.651990533,1646125975
,,,
3,0.342637777,0.589301884,1646125975
,,,
4,0.302185982,0.564425647,1646125975
,,,
5,0.344786525,0.598760426,1646125975
,,,
6,0.347938806,0.52543819,1646125975
,,,
7,0.353015929,0.590605795,1646125975
,,,
8,0.346730679,0.620645881,1646125975
,,,
9,0.30677411,0.608985662,1646125975
,,,
10,0.313098699,0.547982633,1646125975
,,,
11,0.3247208,0.62716049,1646125975
,,,
12,0.315427989,0.646563113,1646125975
,,,
13,0.273215622,0.627347946,1646125975
,,,
14,0.282362461,0.589294851,1646125975
,,,
15,0.301810741,0.6637007,1646125975
,,,
16,0.294568628,0.679832757,1646125975
,,,
17,0.241081312,0.650705695,1646125975
,,,
18,0.256124407,0.615753949,1646125975
,,,
19,0.274464458,0.662682116,1646125975
,,,
0,0.308643997,0.790633738,1646125975
,,,
1,0.351575643,0.737541556,1646125975
,,,
2,0.371958405,0.651990533,1646125975
,,,
3,0.342637777,0.589301884,1646125975
,,,
4,0.302185982,0.564425647,1646125975
,,,
5,0.344786525,0.598760426,1646125975
,,,
6,0.347938806,0.52543819,1646125975
,,,
7,0.353015929,0.590605795,1646125975
,,,
8,0.346730679,0.620645881,1646125975
,,,
9,0.30677411,0.608985662,1646125975
,,,
10,0.313098699,0.547982633,1646125975
,,,
11,0.3247208,0.62716049,1646125975
,,,
12,0.315427989,0.646563113,1646125975
,,,
13,0.273215622,0.627347946,1646125975
,,,
14,0.282362461,0.589294851,1646125975
,,,
15,0.301810741,0.6637007,1646125975
,,,
16,0.294568628,0.679832757,1646125975
,,,
17,0.241081312,0.650705695,1646125975
,,,
18,0.256124407,0.615753949,1646125975
,,,
19,0.274464458,0.662682116,1646125975
,,,
0,0.308643997,0.790633738,1646125975
,,,
1,0.351575643,0.737541556,1646125975
,,,
2,0.371958405,0.651990533,1646125975
,,,
3,0.342637777,0.589301884,1646125975
,,,
4,0.302185982,0.564425647,1646125975
,,,
5,0.344786525,0.598760426,1646125975
,,,
6,0.347938806,0.52543819,1646125975
,,,
7,0.353015929,0.590605795,1646125975
,,,
8,0.346730679,0.620645881,1646125975
,,,
9,0.30677411,0.608985662,1646125975
,,,
10,0.313098699,0.547982633,1646125975
,,,
11,0.3247208,0.62716049,1646125975
,,,
12,0.315427989,0.646563113,1646125975
,,,
13,0.273215622,0.627347946,1646125975
,,,
14,0.282362461,0.589294851,1646125975
,,,
15,0.301810741,0.6637007,1646125975
,,,
16,0.294568628,0.679832757,1646125975
,,,
17,0.241081312,0.650705695,1646125975
,,,
18,0.256124407,0.615753949,1646125975
,,,
19,0.274464458,0.662682116,1646125975
,,,
0,0.305733889,0.792157292,1646125975
,,,
1,0.349815845,0.739334106,1646125975
,,,
2,0.371351242,0.653303683,1646125975
,,,
3,0.342998147,0.589285553,1646125975
,,,
4,0.302500337,0.563750744,1646125975
,,,
5,0.346108258,0.602084398,1646125975
,,,
6,0.34866327,0.527130842,1646125975
,,,
7,0.35462296,0.588508248,1646125975
,,,
8,0.347387165,0.618902624,1646125975
,,,
9,0.308307558,0.610841572,1646125975
,,,
10,0.314736873,0.547922671,1646125975
,,,
11,0.326609105,0.622149289,1646125975
,,,
12,0.316883713,0.642767847,1646125975
,,,
13,0.274186432,0.627863646,1646125975
,,,
14,0.28391692,0.589110255,1646125975
,,,
15,0.303129256,0.661078095,1646125975
,,,
16,0.29548493,0.678672493,1646125975
,,,
17,0.240672156,0.65015322,1646125975
,,,
18,0.257794023,0.614985704,1646125975
,,,
19,0.276527584,0.660810828,1646125975
,,,
0,0.305733889,0.792157292,1646125975
,,,
1,0.349815845,0.739334106,1646125975
,,,
2,0.371351242,0.653303683,1646125975
,,,
3,0.342998147,0.589285553,1646125975
,,,
4,0.302500337,0.563750744,1646125975
,,,
5,0.346108258,0.602084398,1646125975
,,,
6,0.34866327,0.527130842,1646125975
,,,
7,0.35462296,0.588508248,1646125975
,,,
8,0.347387165,0.618902624,1646125975
,,,
9,0.308307558,0.610841572,1646125975
,,,
10,0.314736873,0.547922671,1646125975
,,,
11,0.326609105,0.622149289,1646125975
,,,
12,0.316883713,0.642767847,1646125975
,,,
13,0.274186432,0.627863646,1646125975
,,,
14,0.28391692,0.589110255,1646125975
,,,
15,0.303129256,0.661078095,1646125975
,,,
16,0.29548493,0.678672493,1646125975
,,,
17,0.240672156,0.65015322,1646125975
,,,
18,0.257794023,0.614985704,1646125975
,,,
19,0.276527584,0.660810828,1646125975
,,,
0,0.305733889,0.792157292,1646125975
,,,
1,0.349815845,0.739334106,1646125975
,,,
2,0.371351242,0.653303683,1646125975
,,,
3,0.342998147,0.589285553,1646125975
,,,
4,0.302500337,0.563750744,1646125975
,,,
5,0.346108258,0.602084398,1646125975
,,,
6,0.34866327,0.527130842,1646125975
,,,
7,0.35462296,0.588508248,1646125975
,,,
8,0.347387165,0.618902624,1646125975
,,,
9,0.308307558,0.610841572,1646125975
,,,
10,0.314736873,0.547922671,1646125975
,,,
11,0.326609105,0.622149289,1646125975
,,,
12,0.316883713,0.642767847,1646125975
,,,
13,0.274186432,0.627863646,1646125975
,,,
14,0.28391692,0.589110255,1646125975
,,,
15,0.303129256,0.661078095,1646125975
,,,
16,0.29548493,0.678672493,1646125975
,,,
17,0.240672156,0.65015322,1646125975
,,,
18,0.257794023,0.614985704,1646125975
,,,
19,0.276527584,0.660810828,1646125975
,,,
0,0.305733889,0.792157292,1646125975
,,,
1,0.349815845,0.739334106,1646125975
,,,
2,0.371351242,0.653303683,1646125975
,,,
3,0.342998147,0.589285553,1646125975
,,,
4,0.302500337,0.563750744,1646125975
,,,
5,0.346108258,0.602084398,1646125975
,,,
6,0.34866327,0.527130842,1646125975
,,,
7,0.35462296,0.588508248,1646125975
,,,
8,0.347387165,0.618902624,1646125975
,,,
9,0.308307558,0.610841572,1646125975
,,,
10,0.314736873,0.547922671,1646125975
,,,
11,0.326609105,0.622149289,1646125975
,,,
12,0.316883713,0.642767847,1646125975
,,,
13,0.274186432,0.627863646,1646125975
,,,
14,0.28391692,0.589110255,1646125975
,,,
15,0.303129256,0.661078095,1646125975
,,,
16,0.29548493,0.678672493,1646125975
,,,
17,0.240672156,0.65015322,1646125975
,,,
18,0.257794023,0.614985704,1646125975
,,,
19,0.276527584,0.660810828,1646125975
,,,
0,0.305733889,0.792157292,1646125975
,,,
1,0.349815845,0.739334106,1646125975
,,,
2,0.371351242,0.653303683,1646125975
,,,
3,0.342998147,0.589285553,1646125975
,,,
4,0.302500337,0.563750744,1646125975
,,,
5,0.346108258,0.602084398,1646125975
,,,
6,0.34866327,0.527130842,1646125975
,,,
7,0.35462296,0.588508248,1646125975
,,,
8,0.347387165,0.618902624,1646125975
,,,
9,0.308307558,0.610841572,1646125975
,,,
10,0.314736873,0.547922671,1646125975
,,,
11,0.326609105,0.622149289,1646125975
,,,
12,0.316883713,0.642767847,1646125975
,,,
13,0.274186432,0.627863646,1646125975
,,,
14,0.28391692,0.589110255,1646125975
,,,
15,0.303129256,0.661078095,1646125975
,,,
16,0.29548493,0.678672493,1646125975
,,,
17,0.240672156,0.65015322,1646125975
,,,
18,0.257794023,0.614985704,1646125975
,,,
19,0.276527584,0.660810828,1646125975
,,,
0,0.30462414,0.792968929,1646125975
,,,
1,0.347427845,0.74184674,1646125975
,,,
2,0.369416624,0.654637992,1646125975
,,,
3,0.342081517,0.590499163,1646125975
,,,
4,0.302262455,0.56356138,1646125975
,,,
5,0.343748629,0.600112975,1646125975
,,,
6,0.348301798,0.525769949,1646125975
,,,
7,0.354303718,0.590808868,1646125975
,,,
8,0.346075356,0.618820369,1646125975
,,,
9,0.305800319,0.608834922,1646125975
,,,
10,0.31609717,0.545387685,1646125975
,,,
11,0.328025311,0.624296665,1646125975
,,,
12,0.316527724,0.641605973,1646125975
,,,
13,0.271600366,0.626520216,1646125975
,,,
14,0.283873349,0.588422179,1646125975
,,,
15,0.302912563,0.663997471,1646125975
,,,
16,0.293454438,0.678554356,1646125975
,,,
17,0.23889257,0.649993181,1646125975
,,,
18,0.256584883,0.613314092,1646125975
,,,
19,0.275164723,0.660685658,1646125975
,,,
0,0.30462414,0.792968929,1646125975
,,,
1,0.347427845,0.74184674,1646125975
,,,
2,0.369416624,0.654637992,1646125975
,,,
3,0.342081517,0.590499163,1646125975
,,,
4,0.302262455,0.56356138,1646125975
,,,
5,0.343748629,0.600112975,1646125975
,,,
6,0.348301798,0.525769949,1646125975
,,,
7,0.354303718,0.590808868,1646125975
,,,
8,0.346075356,0.618820369,1646125975
,,,
9,0.305800319,0.608834922,1646125975
,,,
10,0.31609717,0.545387685,1646125975
,,,
11,0.328025311,0.624296665,1646125975
,,,
12,0.316527724,0.641605973,1646125975
,,,
13,0.271600366,0.626520216,1646125975
,,,
14,0.283873349,0.588422179,1646125975
,,,
15,0.302912563,0.663997471,1646125975
,,,
16,0.293454438,0.678554356,1646125975
,,,
17,0.23889257,0.649993181,1646125975
,,,
18,0.256584883,0.613314092,1646125975
,,,
19,0.275164723,0.660685658,1646125975
,,,
0,0.30462414,0.792968929,1646125975
,,,
1,0.347427845,0.74184674,1646125975
,,,
2,0.369416624,0.654637992,1646125975
,,,
3,0.342081517,0.590499163,1646125975
,,,
4,0.302262455,0.56356138,1646125975
,,,
5,0.343748629,0.600112975,1646125975
,,,
6,0.348301798,0.525769949,1646125975
,,,
7,0.354303718,0.590808868,1646125975
,,,
8,0.346075356,0.618820369,1646125975
,,,
9,0.305800319,0.608834922,1646125975
,,,
10,0.31609717,0.545387685,1646125975
,,,
11,0.328025311,0.624296665,1646125975
,,,
12,0.316527724,0.641605973,1646125975
,,,
13,0.271600366,0.626520216,1646125975
,,,
14,0.283873349,0.588422179,1646125975
,,,
15,0.302912563,0.663997471,1646125975
,,,
16,0.293454438,0.678554356,1646125975
,,,
17,0.23889257,0.649993181,1646125975
,,,
18,0.256584883,0.613314092,1646125975
,,,
19,0.275164723,0.660685658,1646125975
,,,
0,0.30462414,0.792968929,1646125975
,,,
1,0.347427845,0.74184674,1646125975
,,,
2,0.369416624,0.654637992,1646125975
,,,
3,0.342081517,0.590499163,1646125975
,,,
4,0.302262455,0.56356138,1646125975
,,,
5,0.343748629,0.600112975,1646125975
,,,
6,0.348301798,0.525769949,1646125975
,,,
7,0.354303718,0.590808868,1646125975
,,,
8,0.346075356,0.618820369,1646125975
,,,
9,0.305800319,0.608834922,1646125975
,,,
10,0.31609717,0.545387685,1646125975
,,,
11,0.328025311,0.624296665,1646125975
,,,
12,0.316527724,0.641605973,1646125975
,,,
13,0.271600366,0.626520216,1646125975
,,,
14,0.283873349,0.588422179,1646125975
,,,
15,0.302912563,0.663997471,1646125975
,,,
16,0.293454438,0.678554356,1646125975
,,,
17,0.23889257,0.649993181,1646125975
,,,
18,0.256584883,0.613314092,1646125975
,,,
19,0.275164723,0.660685658,1646125975
,,,
0,0.30462414,0.792968929,1646125975
,,,
1,0.347427845,0.74184674,1646125975
,,,
2,0.369416624,0.654637992,1646125975
,,,
3,0.342081517,0.590499163,1646125975
,,,
4,0.302262455,0.56356138,1646125975
,,,
5,0.343748629,0.600112975,1646125975
,,,
6,0.348301798,0.525769949,1646125975
,,,
7,0.354303718,0.590808868,1646125975
,,,
8,0.346075356,0.618820369,1646125975
,,,
9,0.305800319,0.608834922,1646125975
,,,
10,0.31609717,0.545387685,1646125975
,,,
11,0.328025311,0.624296665,1646125975
,,,
12,0.316527724,0.641605973,1646125975
,,,
13,0.271600366,0.626520216,1646125975
,,,
14,0.283873349,0.588422179,1646125975
,,,
15,0.302912563,0.663997471,1646125975
,,,
16,0.293454438,0.678554356,1646125975
,,,
17,0.23889257,0.649993181,1646125975
,,,
18,0.256584883,0.613314092,1646125975
,,,
19,0.275164723,0.660685658,1646125975
,,,
0,0.3068555,0.793251157,1646125975
,,,
1,0.349313974,0.740612626,1646125975
,,,
2,0.370093882,0.65329355,1646125975
,,,
3,0.342294365,0.589921236,1646125975
,,,
4,0.3019391,0.565039814,1646125975
,,,
5,0.344098955,0.599445105,1646125975
,,,
6,0.348209769,0.525781453,1646125975
,,,
7,0.353829771,0.59156388,1646125975
,,,
8,0.346393168,0.621191084,1646125975
,,,
9,0.306260854,0.609359562,1646125975
,,,
10,0.31386283,0.548033297,1646125975
,,,
11,0.325730145,0.62675339,1646125975
,,,
12,0.314955413,0.643522501,1646125975
,,,
13,0.272505105,0.627571523,1646125975
,,,
14,0.28311196,0.588926613,1646125975
,,,
15,0.302255839,0.664260626,1646125975
,,,
16,0.293386996,0.678164899,1646125975
,,,
17,0.239913434,0.650766134,1646125975
,,,
18,0.256762326,0.614391565,1646125975
,,,
19,0.274893671,0.662274241,1646125975
,,,
0,0.3068555,0.793251157,1646125975
,,,
1,0.349313974,0.740612626,1646125975
,,,
2,0.370093882,0.65329355,1646125975
,,,
3,0.342294365,0.589921236,1646125975
,,,
4,0.3019391,0.565039814,1646125975
,,,
5,0.344098955,0.599445105,1646125975
,,,
6,0.348209769,0.525781453,1646125975
,,,
7,0.353829771,0.59156388,1646125975
,,,
8,0.346393168,0.621191084,1646125975
,,,
9,0.306260854,0.609359562,1646125975
,,,
10,0.31386283,0.548033297,1646125975
,,,
11,0.325730145,0.62675339,1646125975
,,,
12,0.314955413,0.643522501,1646125975
,,,
13,0.272505105,0.627571523,1646125975
,,,
14,0.28311196,0.588926613,1646125975
,,,
15,0.302255839,0.664260626,1646125975
,,,
16,0.293386996,0.678164899,1646125975
,,,
17,0.239913434,0.650766134,1646125975
,,,
18,0.256762326,0.614391565,1646125975
,,,
19,0.274893671,0.662274241,1646125975
,,,
0,0.3068555,0.793251157,1646125975
,,,
1,0.349313974,0.740612626,1646125975
,,,
2,0.370093882,0.65329355,1646125975
,,,
3,0.342294365,0.589921236,1646125975
,,,
4,0.3019391,0.565039814,1646125975
,,,
5,0.344098955,0.599445105,1646125975
,,,
6,0.348209769,0.525781453,1646125975
,,,
7,0.353829771,0.59156388,1646125975
,,,
8,0.346393168,0.621191084,1646125975
,,,
9,0.306260854,0.609359562,1646125975
,,,
10,0.31386283,0.548033297,1646125975
,,,
11,0.325730145,0.62675339,1646125975
,,,
12,0.314955413,0.643522501,1646125975
,,,
13,0.272505105,0.627571523,1646125975
,,,
14,0.28311196,0.588926613,1646125975
,,,
15,0.302255839,0.664260626,1646125975
,,,
16,0.293386996,0.678164899,1646125975
,,,
17,0.239913434,0.650766134,1646125975
,,,
18,0.256762326,0.614391565,1646125975
,,,
19,0.274893671,0.662274241,1646125975
,,,
0,0.3068555,0.793251157,1646125975
,,,
1,0.349313974,0.740612626,1646125975
,,,
2,0.370093882,0.65329355,1646125975
,,,
3,0.342294365,0.589921236,1646125975
,,,
4,0.3019391,0.565039814,1646125975
,,,
5,0.344098955,0.599445105,1646125975
,,,
6,0.348209769,0.525781453,1646125975
,,,
7,0.353829771,0.59156388,1646125975
,,,
8,0.346393168,0.621191084,1646125975
,,,
9,0.306260854,0.609359562,1646125975
,,,
10,0.31386283,0.548033297,1646125975
,,,
11,0.325730145,0.62675339,1646125975
,,,
12,0.314955413,0.643522501,1646125975
,,,
13,0.272505105,0.627571523,1646125975
,,,
14,0.28311196,0.588926613,1646125975
,,,
15,0.302255839,0.664260626,1646125975
,,,
16,0.293386996,0.678164899,1646125975
,,,
17,0.239913434,0.650766134,1646125975
,,,
18,0.256762326,0.614391565,1646125975
,,,
19,0.274893671,0.662274241,1646125975
,,,
0,0.3068555,0.793251157,1646125975
,,,
1,0.349313974,0.740612626,1646125975
,,,
2,0.370093882,0.65329355,1646125975
,,,
3,0.342294365,0.589921236,1646125975
,,,
4,0.3019391,0.565039814,1646125975
,,,
5,0.344098955,0.599445105,1646125975
,,,
6,0.348209769,0.525781453,1646125975
,,,
7,0.353829771,0.59156388,1646125975
,,,
8,0.346393168,0.621191084,1646125975
,,,
9,0.306260854,0.609359562,1646125975
,,,
10,0.31386283,0.548033297,1646125975
,,,
11,0.325730145,0.62675339,1646125975
,,,
12,0.314955413,0.643522501,1646125975
,,,
13,0.272505105,0.627571523,1646125975
,,,
14,0.28311196,0.588926613,1646125975
,,,
15,0.302255839,0.664260626,1646125975
,,,
16,0.293386996,0.678164899,1646125975
,,,
17,0.239913434,0.650766134,1646125975
,,,
18,0.256762326,0.614391565,1646125975
,,,
19,0.274893671,0.662274241,1646125975
,,,
0,0.309903264,0.792880952,1646125975
,,,
1,0.351074189,0.739944458,1646125975
,,,
2,0.371368796,0.653450787,1646125975
,,,
3,0.343826115,0.591062129,1646125975
,,,
4,0.303738862,0.566480637,1646125975
,,,
5,0.345849901,0.598435521,1646125975
,,,
6,0.349526912,0.526559591,1646125975
,,,
7,0.354550451,0.592823029,1646125975
,,,
8,0.348024428,0.62280333,1646125975
,,,
9,0.308103889,0.60822022,1646125975
,,,
10,0.315113306,0.548683703,1646125975
,,,
11,0.326609254,0.627008617,1646125975
,,,
12,0.317652762,0.645557702,1646125975
,,,
13,0.27438283,0.6262995,1646125975
,,,
14,0.284069926,0.590021789,1646125975
,,,
15,0.30305928,0.664057136,1646125975
,,,
16,0.296069562,0.679624557,1646125975
,,,
17,0.241896987,0.649045825,1646125975
,,,
18,0.257975519,0.615331352,1646125975
,,,
19,0.275863528,0.662737489,1646125975
,,,
0,0.309903264,0.792880952,1646125975
,,,
1,0.351074189,0.739944458,1646125975
,,,
2,0.371368796,0.653450787,1646125975
,,,
3,0.343826115,0.591062129,1646125975
,,,
4,0.303738862,0.566480637,1646125975
,,,
5,0.345849901,0.598435521,1646125975
,,,
6,0.349526912,0.526559591,1646125975
,,,
7,0.354550451,0.592823029,1646125975
,,,
8,0.348024428,0.62280333,1646125975
,,,
9,0.308103889,0.60822022,1646125975
,,,
10,0.315113306,0.548683703,1646125975
,,,
11,0.326609254,0.627008617,1646125975
,,,
12,0.317652762,0.645557702,1646125975
,,,
13,0.27438283,0.6262995,1646125975
,,,
14,0.284069926,0.590021789,1646125975
,,,
15,0.30305928,0.664057136,1646125975
,,,
16,0.296069562,0.679624557,1646125975
,,,
17,0.241896987,0.649045825,1646125975
,,,
18,0.257975519,0.615331352,1646125975
,,,
19,0.275863528,0.662737489,1646125975
,,,
0,0.309903264,0.792880952,1646125975
,,,
1,0.351074189,0.739944458,1646125975
,,,
2,0.371368796,0.653450787,1646125975
,,,
3,0.343826115,0.591062129,1646125975
,,,
4,0.303738862,0.566480637,1646125975
,,,
5,0.345849901,0.598435521,1646125975
,,,
6,0.349526912,0.526559591,1646125975
,,,
7,0.354550451,0.592823029,1646125975
,,,
8,0.348024428,0.62280333,1646125975
,,,
9,0.308103889,0.60822022,1646125975
,,,
10,0.315113306,0.548683703,1646125975
,,,
11,0.326609254,0.627008617,1646125975
,,,
12,0.317652762,0.645557702,1646125975
,,,
13,0.27438283,0.6262995,1646125975
,,,
14,0.284069926,0.590021789,1646125975
,,,
15,0.30305928,0.664057136,1646125975
,,,
16,0.296069562,0.679624557,1646125975
,,,
17,0.241896987,0.649045825,1646125975
,,,
18,0.257975519,0.615331352,1646125975
,,,
19,0.275863528,0.662737489,1646125975
,,,
0,0.309903264,0.792880952,1646125975
,,,
1,0.351074189,0.739944458,1646125975
,,,
2,0.371368796,0.653450787,1646125975
,,,
3,0.343826115,0.591062129,1646125975
,,,
4,0.303738862,0.566480637,1646125975
,,,
5,0.345849901,0.598435521,1646125975
,,,
6,0.349526912,0.526559591,1646125975
,,,
7,0.354550451,0.592823029,1646125975
,,,
8,0.348024428,0.62280333,1646125975
,,,
9,0.308103889,0.60822022,1646125975
,,,
10,0.315113306,0.548683703,1646125975
,,,
11,0.326609254,0.627008617,1646125975
,,,
12,0.317652762,0.645557702,1646125975
,,,
13,0.27438283,0.6262995,1646125975
,,,
14,0.284069926,0.590021789,1646125975
,,,
15,0.30305928,0.664057136,1646125975
,,,
16,0.296069562,0.679624557,1646125975
,,,
17,0.241896987,0.649045825,1646125975
,,,
18,0.257975519,0.615331352,1646125975
,,,
19,0.275863528,0.662737489,1646125975
,,,
0,0.309903264,0.792880952,1646125975
,,,
1,0.351074189,0.739944458,1646125975
,,,
2,0.371368796,0.653450787,1646125975
,,,
